index,target,tags,irrelevant_tags
988,0,car | license plate | park | road | stop sign | street sign | traffic sign | tree | white,street sign | tree | park | traffic sign | road | stop sign | white
2951,0,building | car | city | fly | office building | silver | sky | skyscraper | stop sign | stunt | traffic sign,skyscraper | silver | city | office building | traffic sign | stunt | fly | stop sign | sky | building
4287,1,car | hill | hillside | mountain path | red | sky | stop sign | suv | terrain | traffic sign,terrain | hill | red | mountain path | hillside | traffic sign | stop sign | sky
1998,0,blue | car | flip | jump | house | house exterior | lift | park | pole | silver | street sign | stunt,jump | street sign | silver | flip | house | blue | park | pole | stunt | house exterior | lift
5203,1,bull | calf | car | cow | dirt field | dirt road | dirt track | road | rural | silver | stand | sports car | toy car | walk,cow | silver | bull | calf | walk | dirt track | dirt field | dirt road | stand | road | rural
294,0,alley | car | convertible | curb | driveway | path | house | house exterior | park | pavement | red | speaker | sports car | toy car,pavement | speaker | house | red | park | alley | house exterior | path | curb
259,0,car | driveway | flip | fly | garage | garage door | home | jump | house | house exterior | lift | stunt | trick | white,jump | trick | garage door | flip | garage | home | house | stunt | fly | house exterior | lift | white
4180,1,animal | bin | building | car | doorway | garage | garage door | jump | lift | park | red | suv,jump | garage door | garage | doorway | red | animal | park | bin | lift | building
1218,0,car | curb | hydrant | red | road | sit | street corner | white,hydrant | sit | red | street corner | road | curb | white
3463,0,blue | car | home | house | house exterior | stop sign | toy car | traffic sign,home | house | blue | traffic sign | house exterior | stop sign
7220,1,animal | car | dirt road | path | forest road | jump | jeep | lamb | road | rural | sheep | suv | walk | wood,jump | sheep | walk | forest road | lamb | dirt road | wood | animal | road | rural | path
5689,1,animal | buffalo | car | jump | lamb | license plate | lush | ram | road | rural | sheep | suv | white,jump | sheep | lush | ram | lamb | animal | buffalo | road | rural | white
6086,1,animal | bull | car | cattle | cow | drive | jump | jeep | mountain | mountain path | pick up | road | rock formation | rural | suv | truck | vehicle | white,cattle | cow | jump | rock formation | bull | animal | mountain | mountain path | road | rural | white
4165,1,animal | brown | bull | car | cow | driveway | home | jump | house | house exterior | park | pick up | stand | suv | truck | yard,cow | jump | bull | brown | home | house | yard | animal | park | stand | house exterior
3911,0,car | cloudy | dirt road | dirt track | drive | flip | jump | license plate | parking meter | pole | road | rural | sedan | silver | sky | stunt | suv,jump | silver | flip | cloudy | dirt track | parking meter | dirt road | pole | stunt | road | rural | sky
6603,1,bull | car | cow | trench | plow | pole | road | road sign | rural | sign | stop sign | street sign | suv | traffic sign,cow | rural | street sign | sign | plow | bull | trench | traffic sign | pole | road | stop sign | road sign
4536,1,animal | car | cloud | cloudy | fly | highway | jump | lamb | pick up | ram | road | rural | sheep | sky | stand | stormy | truck | van | white,sheep | cloud | ram | jump | stormy | cloudy | lamb | animal | stand | fly | highway | road | rural | sky | white
1050,0,alley | attach | brick building | building | car | gold | park | parking sign | sign | street sign,parking sign | street sign | sign | gold | brick building | park | attach | alley | building
5895,1,animal | bend | bison | buffalo | bull | car | moose | mountain path | road | stand | suv | yak,moose | bull | yak | animal | buffalo | bend | bison | mountain path | stand | road
2508,0,accident | car | home | house | house exterior | lawn | lift | red | stop sign | traffic sign,lawn | house | home | red | traffic sign | house exterior | lift | stop sign
1256,0,car | dirt track | drive | house exterior | park | red | road | rural | stop light | traffic light,stop light | traffic light | dirt track | red | park | house exterior | road | rural
5925,1,animal | blue | bull | car | desert | desert road | dirt field | dirt road | dirt track | drive | jeep | land | minivan | mud | park | plow | road | rural | sand | suv | terrain,land | sand | bull | plow | terrain | dirt track | dirt field | desert | blue | animal | desert road | dirt road | park | mud | road | rural
2472,0,alley | building | car | curb | flip | illuminate | night | night view | park | red | road | sports car,night | illuminate | night view | flip | red | park | alley | road | curb | building
4342,1,car | dirt road | dirt track | drive | land | license plate | park | pick up | red | road | rural | suv | terrain | tree | truck,land | tree | terrain | dirt track | dirt road | red | park | road | rural
6992,1,animal | car | hay | park | plectrum | pick up | ram | road | rural | stand | stump | tree | truck,ram | tree | hay | plectrum | stump | animal | park | stand | road | rural
1082,0,blue | car | driveway | home | house | house exterior | stop sign | traffic sign,home | house | blue | traffic sign | house exterior | stop sign
1807,0,car | curb | drive | green | road | stop light | traffic light | sports car,stop light | traffic light | green | road | curb
3263,0,car | curve | drive | hydrant | license plate | red | road | rural | tree,tree | hydrant | red | curve | road | rural
7360,1,animal | car | chase | cross | lamb | road | rural | sedan | sheep | suv | walk,sheep | walk | lamb | animal | chase | cross | road | rural
276,0,accident | alley | building | car | license plate | park | road | sports car | tow truck | urban | yellow,yellow | park | alley | road | urban | building
3693,0,alley | animal | building | car | ceiling | flip | hang | jump | icicle | neon light | night | stunt | white,jump | building | night | ceiling | flip | animal | neon light | alley | stunt | hang | white | icicle
22,0,car | driveway | flip | home | house | house exterior | lift | palm tree | pick up | red | suv | tree,tree | flip | palm tree | home | house | red | house exterior | lift
6460,1,black | car | curve | drive | evergreen | forest | mountain path | park | plectrum | pick up | pine | pine forest | road | rural | suv | tree | truck,forest | tree | pine | evergreen | plectrum | black | curve | mountain path | park | road | rural | pine forest
493,0,alley | black | broom | building | car | curb | driveway | lamp post | park | pavement | pole | sports car,lamp post | pavement | broom | park | pole | alley | curb | black | building
1580,0,alley | building | car | dirt road | dirt track | hydrant | license plate | park | pick up | red | road | rural | suv | yellow,hydrant | yellow | dirt track | dirt road | red | park | alley | road | rural | building
1181,0,car | drive | intersection | license plate | power line | puddle | road | stop light | traffic light | white,stop light | traffic light | intersection | puddle | road | power line | white
78,0,car | curb | park | pavement | pole | red | stop sign | traffic sign | tree,pavement | tree | red | park | traffic sign | pole | curb | stop sign
6765,1,animal | car | dirt road | dirt track | drive | elephant | horse | grassy | hill | hillside | jeep | lush | road | rural | stand | suv | terrain | vehicle,grassy | lush | terrain | horse | dirt track | hill | dirt road | elephant | animal | hillside | stand | road | rural
5967,1,animal | blue | bull | car | dirt road | dirt track | drive | goat | jeep | lamb | lay | road | rural | sheep | stand | suv | white,sheep | goat | bull | dirt track | lamb | dirt road | blue | animal | stand | road | rural | white | lay
571,0,car | flip | house exterior | lift | palm tree | sale | stop sign | sports car | traffic sign,sale | flip | palm tree | traffic sign | house exterior | lift | stop sign
7630,1,animal | car | dirt road | dirt track | horse | jump | jeep | lush | pick up | red | road | rural | truck | white,jump | lush | horse | dirt track | dirt road | red | animal | road | rural | white
6171,1,animal | car | goat | lamb | park | pick up | pole | puddle | ram | road | rural | sheep | stand | suv | truck | walk | white,sheep | goat | ram | walk | lamb | animal | park | stand | pole | puddle | road | rural | white
