index,target,tags,irrelevant_tags
2078,0,bird | forest | grassy | hill | hillside | lush | perch | stand | tree | woodpecker,forest | tree | grassy | hill | stand | hillside | lush | perch
735,0,autumn forest | bird | branch | floor | forest | owl | perch | stand | tree | wood | woodpecker,autumn forest | branch | forest | wood | tree | stand | floor | perch
4238,1,area | bird | field | flap | flight | floor | fly | grass | grassy | green | landing | lush | spread | tree | wing | wood,fly | flight | flap | landing | green | grassy | lush | spread | tree | wood | grass | area | field | floor
2062,0,bird | boardwalk | seawall | dock | sea | parrot | perch | pole | rail | sit | stand | water,boardwalk | dock | sit | seawall | stand | sea | rail | pole | perch | water
4424,1,beak | bird | black | gray | head | lake | pigeon | stand | stare | tree | water | yellow,lake | tree | yellow | stand | black | stare | gray | head | water
1673,0,bird | bride | groom | brown | cocktail dress | couple | man | newlywed | sea | pole | stand | stool | wedding | wedding couple | woman,couple | cocktail dress | wedding | man | brown | pole | bride | groom | stand | sea | woman | stool | wedding couple | newlywed
2893,0,bamboo forest | bird | bird feeder | bird house | brown | enclosure | hut | ledge | perch | rail | sit | stand | tree,bird feeder | sit | brown | enclosure | ledge | tree | stand | rail | hut | bamboo forest | perch
2373,0,beak | bird | brown | floor | food | grass | grassy | green | lush | sparrow | stand | tree | walk,floor | brown | tree | grassy | green | stand | grass | food | walk | lush
2564,0,animal | bird | cliff | eagle | falcon | owl | perch | stone | rock face | rock formation | tree | vegetation,rock formation | rock face | tree | stone | animal | vegetation | cliff | perch
4337,1,swimwear | beach | bird | fly | gull | man | sea | shirtless | sky | stand | white,white | fly | shirtless | beach | man | stand | sea | sky | swimwear
1789,0,bird | black | boulder | branch | floor | forest | log | perch | red | stone | sit | stand | tree | tree branch | wood,branch | forest | sit | boulder | stone | tree | wood | stand | black | log | tree branch | red | floor | perch
874,0,bamboo forest | bird | branch | forest | perch | sit | stand | tree,branch | forest | sit | tree | stand | bamboo forest | perch
1950,0,birch | birch tree | bird | blue | bluebird | branch | jay | ledge | perch | sit | stand | stump | tree | tree trunk | white,branch | white | sit | ledge | tree | birch | blue | stand | stump | birch tree | tree trunk | perch
2403,0,area | beak | bird | black | blackbird | floor | grass | grassy | green | lush | perch | stand | tree | twig,floor | green | tree | grassy | stand | black | area | grass | twig | lush | perch
1735,0,bird | boat | building | city | cruise ship | ferry | floor | green | sea | parrot | perch | sand | sit | stand,building | boat | city | ferry | green | sit | sand | cruise ship | stand | sea | floor | perch
3414,0,bird | brown | floor | fly | forest | green | lush | owl | perch | sparrow | stand | tree | wood,fly | forest | floor | green | brown | tree | wood | stand | lush | perch
1914,0,bird | person | man | perch | pole | sky | stand | sun | sunset,man | sun | person | stand | sky | pole | perch | sunset
4224,1,mollymawk | bird | coast | fly | gull | jump | sea | pelican | stone | rocky | seabird | shore | shoreline | sky | stand | water | wave,coast | fly | rocky | jump | mollymawk | stone | stand | sea | shoreline | sky | shore | wave | water
785,0,arm | bamboo forest | beak | bird | catch | hand | girl | parrot | perch | shirt | shoulder | stand | woman,catch | shirt | stand | woman | shoulder | arm | bamboo forest | girl | perch | hand
3245,0,bird | dirt field | floor | horizon | perch | sky | sparrow | stand | sun | sunset | white,white | dirt field | sun | stand | horizon | sky | floor | perch | sunset
4180,1,bird | calm | crane | flight | fly | lake | sea | pelican | sky | tree | water | water bird,lake | fly | calm | tree | sea | sky | flight | water
3198,0,bamboo forest | beak | bird | black | branch | forest | perch | sit | stand | tree | white,branch | white | forest | sit | tree | stand | black | bamboo forest | perch
1864,0,bird | branch | brown | bush | flower | green | ledge | lush | perch | sit | sparrow | stand | tree | wood,branch | sit | ledge | brown | green | tree | wood | stand | flower | bush | lush | perch
934,0,bird | branch | brush | bush | grass | gray | green | hedge | lush | perch | sit | stand | tree | vegetation | yellow,branch | sit | green | tree | yellow | stand | grass | vegetation | gray | hedge | brush | bush | lush | perch
3868,1,beak | bird | boat | gray | gull | motorboat | sea | penguin | pigeon | seabird | vessel | water,boat | vessel | sea | gray | motorboat | water
226,0,area | bird | creek | forest | log | owl | perch | puddle | sparrow | stand | swamp | tree | water | wood,puddle | forest | wood | tree | stand | area | log | swamp | creek | perch | water
962,0,barn owl | bird | hill | hillside | ledge | lush | mountain | owl | peak | perch | stone | sit | stand | tree | vegetation | white,white | barn owl | peak | ledge | stone | sit | tree | hill | stand | hillside | vegetation | mountain | lush | perch
2450,0,beach | beak | bird | floor | sea | parrot | red | sand | shoreline | stand | walk,beach | sand | stand | sea | shoreline | walk | red | floor
2654,0,bamboo forest | bird | brown | floor | perch | sparrow | stand | stem,brown | stand | stem | bamboo forest | floor | perch
2015,0,beak | bird | branch | forest | owl | perch | sit | sparrow | tree | tree trunk | wood | woodpecker,branch | forest | sit | wood | tree | tree trunk | perch
3652,0,bamboo forest | beak | bird | catch | green | perch | stand | woman,catch | green | stand | woman | bamboo forest | perch
1052,0,bird | enclosure | fence | ledge | perch | rail | tree | yellow,fence | ledge | tree | enclosure | yellow | rail | perch
719,0,animal | bird | jump | humpback whale | log | sea | perch | tail | water | whale | yellow,whale | jump | yellow | animal | tail | sea | humpback whale | log | perch | water
509,0,bamboo forest | bird | branch | brown | ledge | perch | sit | sparrow | stand | tree,branch | sit | ledge | tree | brown | stand | bamboo forest | perch
4158,1,bamboo | bamboo forest | duck | green | hide | mallard | mallard duck | man | pond | reed | stand | stem,reed | man | green | bamboo | stand | mallard | hide | stem | bamboo forest | pond
1130,0,beak | bird | branch | gray | limb | perch | sit | tree | tree branch | twig | yellow,branch | sit | tree | yellow | limb | gray | twig | tree branch | perch
1555,0,bamboo forest | bird | blue | blue jay | enclosure | fence | floor | forest | jay | log | perch | stone | stand | stump | tree,fence | forest | blue jay | enclosure | stone | tree | blue | stand | stump | log | bamboo forest | floor | perch
1239,0,beach | beak | bird | catch | cloudy | sea | owl | perch | plastic | stone | sand | sky | stand,cloudy | catch | beach | stone | sand | plastic | stand | sea | sky | perch
3808,1,beak | bird | calm | flight | fly | food | gull | lake | landing | spread | water | wing,lake | fly | landing | calm | spread | food | flight | water
241,0,beak | bird | blanket | brown | floor | food | forest | snow | stand | tree | wood | worm | yellow,worm | forest | snow | brown | tree | wood | yellow | stand | blanket | food | floor
2321,0,beak | bird | black | branch | canary | floor | forest | lush | perch | sit | stand | stump | tree | tree trunk | wood | yellow,branch | forest | floor | sit | wood | tree | yellow | stand | black | stump | tree trunk | lush | perch
2704,0,beak | bird | branch | forest | gray | green | limb | lush | perch | sit | stand | tree | tree branch | twig | wood,branch | forest | sit | green | tree | wood | limb | stand | gray | twig | tree branch | lush | perch
3065,0,bird | dirt field | enclosure | floor | green | lake | log | perch | stand | stool | stump | tree | water | yellow,lake | dirt field | green | tree | enclosure | yellow | stand | stump | log | stool | floor | perch | water
4522,1,beach | bird | child | coast | girl | gull | person | sea | sand | seabird | stand | walk,coast | beach | sand | stand | sea | child | walk | girl | person
3043,0,bird | boat | city | city skyline | city view | sea | perch | sail | sailboat | sparrow | vessel | water,city | city view | boat | sail | vessel | sea | city skyline | sailboat | perch | water
53,0,beak | bird | blanket | field | floor | flower | gray | petal | stand | tree | white,white | tree | stand | blanket | field | gray | petal | flower | floor
2,0,bamboo forest | bird | black | branch | canary | perch | sit | stand | tree | yellow,branch | sit | tree | yellow | stand | black | bamboo forest | perch
513,0,bay bridge | bird | bridge | Golden Gate Bridge | gray | ledge | sea | perch | rail | sit | stand | sunset | water,Golden Gate Bridge | sit | ledge | bay bridge | sunset | stand | sea | rail | gray | bridge | perch | water
1077,0,beak | bird | branch | brown | limb | perch | sit | stand | tree | tree branch | twig | yellow,branch | sit | brown | tree | yellow | limb | stand | twig | tree branch | perch
3392,0,beak | bird | branch | forest | gray | perch | tree | tree branch | twig | wood | yellow,branch | forest | wood | tree | yellow | gray | twig | tree branch | perch
578,0,bird | calm | canary | perch | puddle | reflection | sit | stand | water | yellow,puddle | calm | sit | yellow | stand | reflection | perch | water
2881,0,beak | bird | branch | brown | field | floor | grass | grassy | green | lush | perch | sit | stand | tree | yellow,branch | floor | sit | brown | grassy | green | tree | yellow | stand | grass | field | lush | perch
454,0,bird | float | fly | sea | parrot | swim | water | water bird,fly | float | swim | sea | water
2709,0,bamboo | bamboo forest | bird | brown | floor | person | ledge | man | park bench | perch | sit | stand | stem | tree,man | brown | bamboo | ledge | sit | tree | stand | stem | park bench | bamboo forest | floor | perch | person
2341,0,bamboo | bamboo forest | bird | blue | bluebird | branch | parrot | perch | sit | stand | stem | tree,branch | sit | tree | bamboo | blue | stand | stem | bamboo forest | perch
423,0,bird | boardwalk | crow | path | girl | gray | ramp | stand | walk | woman | wood,boardwalk | wood | path | stand | ramp | woman | gray | walk | girl
1107,0,bamboo | bamboo forest | beak | bird | black | blackbird | crow | ledge | perch | raven | stand | stem,ledge | bamboo | stand | stem | black | bamboo forest | perch
2482,0,bamboo | bamboo forest | swimwear | bikini top | bird | black | crow | hair | muscle | perch | raven | stand | woman,hair | bamboo | muscle | stand | black | woman | bikini top | swimwear | bamboo forest | perch
78,0,beak | bird | brush | canary | floor | grass | perch | stand | tree | weed | yellow,tree | yellow | stand | grass | weed | brush | floor | perch
4436,1,beak | bird | boat | city | city skyline | city view | float | sea | penguin | seabird | stand | urban | vessel | water,float | boat | city view | city | vessel | stand | sea | city skyline | urban | water
4716,1,beak | bird | bush | gray | gull | ledge | sea | perch | sit | sky | stand | stare | tree | vegetation | white,white | sit | ledge | tree | stand | sea | stare | vegetation | gray | sky | bush | perch
12,0,bird | branch | dark | forest | perch | sit | stand | tree | wood | yellow,branch | dark | forest | sit | wood | tree | yellow | stand | perch
